2012,8124
1155,5073
1488,6953
1890,10883
1913,10517
1568,5270
2007,9641
1078,4929
3000,17410
1439,6540
1905,8254
1819,8846
1793,12524
2099,12856
1410,6492
3826,19601
892,4071
1296,5880
2246,9361
1090,5405
1118,4914
4509,18775
1312,6127
997,4377
1938,10140
3886,16634
3511,16489
2103,15154
1596,7148
1710,9341
2703,11008
1433,7488
1144,4899
3284,16320
1813,11255
1841,7454
2093,10603
1766,6836
2281,13656
1783,10190
1939,11170
1748,7272
1290,5494
1094,5670
1400,7108
1338,6056
7535,27627
1946,9000
1515,12695
1181,7119
1113,4829
1132,5416
1979,8998
2662,14216
1085,5389
1792,5991
1057,4619
4293,23406
2036,9843
1221,8833
985,3802
2188,9800
1869,10600
3279,13990
870,3279
1678,6624
884,3166
1655,8565
1782,9326
921,4090
1332,5828
1896,8452
1186,6180
1132,5198
1487,7531
1482,6252
1905,9368
5066,29517
2098,12862
2204,16636
1087,4945
1254,4774
1478,7733
3577,14683
2879,12551
1243,8241
1535,6308
1913,13226
1831,6914
1315,5815
1838,14825
1478,6886
2084,12440
2089,6751
1161,4396
2139,13976
3577,16150
3914,29032
3724,18819
2691,14654
2562,16894
1591,11207
1995,10056
1398,8133
3246,18504
1513,7462
1931,6600
1212,5519
1631,8962
2240,12799
1628,8156
1674,12182
2390,17100
1136,5383
3908,17937
1510,5882
1696,9871
1030,4747
1048,4304
1291,4453
1552,8524
1204,5600
1350,5873
5255,23772
1675,10326
2173,8921
1557,8865
1201,7312
2233,11143
1173,6528
1990,14348
3558,16470
4440,26067
2591,14974
1502,8882
1356,6351
1107,5675
1671,10943
1160,7328
2392,11791
2711,8658
1309,5048
1617,8810
1564,12259
1570,5630
1459,6258
1467,6147
825,3825
1905,11575
1655,10057
1077,6946
1166,6051
899,3507
927,4383
1725,14676
3018,14498
1848,8452
2044,12086
1657,7276
1357,5323
1619,12067
1511,8746
1433,6230
1416,5869
1582,5982
2237,9383
1579,9919
919,4508
1114,8029
1221,5529
1156,7219
1273,6852
1518,6438
973,3785
1460,7051
2327,12549
1517,6718
1254,6422
1521,7768
2279,10662
1319,5559
1450,7365
1494,7418
1572,6092
1696,9783
3256,20378
1043,4533
2427,13774
1115,4339
1440,10818
5037,19426
2152,12710
2354,24253
1788,11144
1512,6427
1765,13128
2701,19341
1180,6406
1435,9933
2400,12866
1205,8593
1763,8624
1202,6160
824,4192
1470,11010
2223,14047
1148,4712
1463,7400
2433,16211
1836,15473
1565,11319
1410,7282
2054,9766
2763,11882
1775,6785
2042,10626
1695,7305
1646,8993
1276,5091
1276,4703
1639,6942
1629,6830
1973,8411
3663,13483
1564,7185
951,3554
1378,5558
1469,7849
1853,7867
1787,9900
1778,9585
1412,5444
2400,14426
1732,6519
2068,8561
1781,18000
3677,15584
1411,6622
2118,11808
1303,6495
2160,12518
2668,7987
900,4689
1233,5475
1422,6975
1814,8187
1432,6951
1123,5851
972,3917
1003,4814
1643,9483
2313,12083
1250,4867
2370,13594
1021,3973
1684,12148
1059,5079
4672,25988
1376,5584
1659,6213
1970,10715
1670,6410
1488,5682
763,3160
2924,13243
1168,5174
1607,7990
1403,5004
1193,4222
1389,5649
2124,10311
2828,17665
1281,5449
1589,6064
898,4352
1939,8053
4425,31796
1445,6626
1835,8038
1590,7611
1500,9838
1724,8343
1352,8552
1198,4588
1179,4545
1608,9473
1119,7203
2944,18591
1862,20007
1274,5814
1026,5692
1407,9254
1745,14337
1861,10396
1689,8317
1848,14412
1241,5182
1440,6743
1649,10069
1463,6437
1402,6453
1450,7699
2767,18188
1270,6707
1631,11092
1469,8306
1951,8294
1412,8763
1442,7087
2385,13039
1743,8398
1910,15392
1569,6710
2183,12875
1304,5806
1074,4823
789,3553
1124,5229
1372,5041
1369,8356
2842,13519
2175,19866
2193,13413
1513,6470
970,3650
1280,5665
1135,4404
1364,6465
1385,6607
1395,9549
2127,10213
1904,9434
1465,5036
1710,12291
2543,11441
1334,6618
1115,4145
2469,18946
2066,10559
1497,7933
1322,4836
1664,8857
2097,10064
879,3404
4485,17585
1548,7063
1417,6663
4348,17952
1192,4724
2077,11710
914,3326
1707,7609
2206,10087
2574,14914
1778,8987
1347,6002
1832,11291
1055,4508
2553,20273
2257,18901
1091,4207
977,4198
3424,16124
3242,15431
2433,14171
2089,13875
1898,11909
2352,17653
1874,8837
2670,14285
1144,5104
1276,5220
2194,9825
1906,9784
1428,6324
3217,13636
1935,14636
3380,18189
2380,19784
1121,5031
2217,13127
1183,5992
1935,13830
1611,10782
2180,13253
1276,5916
1034,3953
2209,28051
1274,5278
1382,6572
1084,5487
1335,5970
1176,5044
1108,4746
1649,7602
1010,4457
1013,5840
1541,10812
1270,4926
1478,7664
1813,9274
2571,10651
1703,10716
4374,20350
646,2549
817,3468
1951,8323
1076,4086
1352,6671
1103,5641
4025,19374
1683,11197
1622,9209
1193,4685
1703,6574
1871,11267
2886,14381
1722,8629
915,3453
3513,20878
811,3699
1928,7813
1116,5035
2248,16042
2978,18804
2402,14555
1002,4203
1077,4234
1196,5321
2545,14298
1386,7376
2540,11325
1064,3876
2810,12169
1653,7169
1170,12236
1980,7305
1636,6613
1209,5788
3160,13743
1364,10665
1941,10868
2431,18503
2049,8839
1505,7904
1917,10194
2858,13299
1682,8492
2020,24803
1031,3729
1094,6812
2964,17363
2082,15514
1145,4551
1288,7620
1110,4357
2049,10761
1412,6942
1594,11837
1683,10384
1442,8919
1060,4003
912,3284
2201,11067
1257,6456
2195,13945
1238,6967
1753,6232
1053,4885
1852,8226
3310,12710
1250,5196
1059,5003
2857,11808
2461,14045
7953,41067
1016,4689
1608,7855
1440,5574
2160,15838
1110,4596
1092,4673
1717,8909
1071,4979
2443,18311
1566,8525
979,3650
1239,4707
1894,9953
1522,10133
1536,9189
1829,15394
2086,21846
2822,16187
1760,7891
1300,5866
2501,16353
1804,10101
2736,13892
2452,10840
1628,7211
1737,10894
1600,10806
1148,5456
1411,5577
1557,7676
1078,4366
2362,9833
1785,6009
1787,8792
2333,9426
1472,8780
6069,29865
2112,9196
1629,9231
1940,17469
1238,3957
1803,10162
1047,4937
1327,5675
1097,4077
2201,16238
2058,12926
1465,6203
3167,15802
1280,6865
1552,7785
812,3675
1547,10091
2446,17248
798,3452
1389,5752
1143,4788
3576,21561
1217,4460
1533,7479
3647,20545
1872,6879
2519,15324
3935,15903
949,4122
2608,14825
1700,9140
1301,6493
2289,19487
2795,8777
1023,4299
2357,11736
1090,4941
3398,22726
2132,11209
1795,13011
1527,6779
2762,9602
2339,10510
1580,6286
1240,6165
2002,7377
1423,5937
2408,10800
1593,11679
1411,5477
1122,4128
1225,4327
1329,5452
1851,13737
2117,15158
1372,7090
1861,12939
1617,9599
2597,12256
1521,5916
1674,7449
1890,11095
1663,6909
2065,8533
1653,14666
1681,11413
2549,10380
1551,7950
1633,8435
2166,16552
1624,14687
1781,7040
1472,6808
1250,4896
1359,6714
1220,5702
1200,4809
1821,10266
2004,10675
1061,4240
2543,10260
4897,36992
3780,15603
2280,14320
2688,10771
1650,6746
2553,13042
1792,11433
1675,9946
1776,7901
1208,7306
1822,8668
2795,16461
2089,10349
2250,9811
1472,5051
1531,7481
1444,5004
1265,5011
1276,5723
887,5783
2021,12910
1321,5966
933,4297
1394,5359
1110,4441
1949,12330
1588,5943
1631,8987
1587,8372
1397,7153
1535,7431
1392,6879
1736,6140
2505,12938
1685,13775
1311,4246
3401,17557
1372,7287
1890,8458
1670,6757
2136,13115
1315,4682
1819,9115
1038,8237
1399,5649
1490,6468
1793,7554
1300,7001
1024,4868
2499,12065
1492,10570
1653,8393
1797,10150
1027,3887
1778,17383
2001,14942
1411,6912
974,3753
1148,4188
2327,10988
3122,18207
1379,6494
827,3128
1963,17422
1117,6194
2267,11712
1396,7625
2265,13895
1164,5030
1033,4641
3524,23018
1537,6586
1469,7684
973,4129
1357,4712
907,4522
1365,6120
2095,10750
1984,9451
917,4823
5770,19897
1233,4839
1489,7372
1488,6428
1309,10005
2678,12979
1986,7598
1532,7403
1724,9302
1747,10006
2450,9903
1489,6523
1324,7261
1402,7178
2184,11793
1677,7161
1425,9487
2168,13377
2394,12338
1422,5584
1691,17233
1007,3745
2142,13779
1078,5233
1667,8051
1140,5111
1374,7453
1129,5071
1124,4773
1574,5348
3737,16651
1325,4577
3149,21054
1382,5560
1106,6435
1482,6399
1602,6567
790,2956
1643,7978
1452,5646
965,3788
1670,7574
1532,5977
3671,14776
1927,10432
829,3186
932,3222
2049,15534
1830,8127
1832,7685
1233,5341
1259,5493
1360,8420
1610,7028
1137,4398
4164,33875
1282,5502
1252,4808
1889,12656
1450,9106
1660,11887
1636,8668
1367,8477
1560,8638
2379,9760
1163,5341
1696,9155
2797,13421
2498,8915
1728,8393
5445,16597
1891,16543
2291,14651
1442,8383
1745,9731
3155,15119
1799,7825
1736,10560
1502,12628
2941,17908
1117,4505
1299,6321
1615,5833
2251,15828
1066,4465
1318,6992
2257,9758
2847,12676
1662,6861
1523,6429
2088,10177
1299,5985
1649,5742
1442,6148
1145,5237
1921,12452
1754,9893
1802,8581
1154,4894
1437,6934
918,4002
2616,25116
1569,8275
1213,6025
1286,5952
1011,4454
1896,9639
1715,11280
2833,14302
1366,6922
1728,7445
2506,8015
1003,4713
2132,7345
4225,18143
2710,12194
1592,8225
1704,14082
1650,6617
2069,16473
1600,7928
1182,7889
1287,5849
1345,6019
1091,4003
2278,21358
1424,8766
1906,10876
1681,7517
1975,9622
2285,8765
1523,8741
1262,6170
1175,5024
1815,8911
1878,8979
1205,5195
1760,8327
1915,6216
2335,8662
1834,10705
1326,6759
1478,5860
1992,10010
3064,15301
4877,28392
1726,8882
1566,15256
1902,11097
1632,10658
2342,17082
2158,10765
843,3730
1836,7585
1514,10991
1304,6609
1416,5713
1180,6067
4324,19242
1158,9397
1484,6743
1833,9567
1778,8334
2023,15038
1720,8587
1361,6348
3422,17561
2301,12102
4089,13202
2312,14669
1385,6333
1056,4221
1414,6612
3352,19602
1691,8198
1520,10987
3070,13837
1055,4294
1396,5657
1729,12868
2756,13387
1428,6589
1510,7118
1776,6928
1688,15781
1885,8751
1395,6353
846,2892
1195,4746
1487,9641
2338,15809
2088,14935
2113,12208
3154,21432
1731,6939
1215,5255
1338,5229
1124,4619
1849,5823
1589,9009
2446,11138
1574,7034
727,5429
1107,14975
1578,7466
1098,4820
1235,4820
2599,12536
1810,8507
1288,5457
1607,7509
2469,14926
2137,11196
1392,6441
937,4396
1463,6878
2651,18225
1426,7024
1809,7792
1520,6653
1008,4086
2254,8394
1705,8657
1773,9470
1180,5232
2290,10103
3194,15844
1301,7355
1334,7093
1825,11513
2273,11123
1350,5670
698,3126
4736,34332
1893,10819
2229,14278
1088,5430
2705,11118
1180,4920
944,3850
2453,10386
1362,7516
1433,5987
1709,12127
1428,5346
1322,5783
2257,13952
2493,12547
1361,5024
1108,4727
1335,7893
3528,14250
1922,7524
1050,4827
1210,5404
1103,4290
1999,10085
1807,13626
1860,13195
1346,6961
915,3180
3931,20198
1884,9028
1163,4637
2220,13010
3572,21953
1058,4073
1070,4288
1738,12573
1088,4480
1409,6993
1215,8016
2616,13427
1362,6610
2114,11897
1088,3717
922,3973
2340,15523
1776,6955
909,4361
2042,8906
1500,6462
1033,3813
1318,5623
4099,15661
1535,7357
2065,11882
1998,8357
1354,5799
1142,4420
1104,5609
2795,15423
2169,8521
2300,11172
836,3227
4530,27478
2362,14039
1548,7456
1653,14092
2496,22589
975,4288
1355,5831
987,3746
2391,15630
2704,13742
2445,8684
1579,7808
1654,6925
1626,9274
931,3075
1223,5506
3182,8787
2053,10251
1425,6466
1295,5653
1192,4821
2768,9837
1563,8404
1413,7138
1839,8696
1242,4289
2469,8899
1261,9234
1034,4287
2032,8134
1252,11460
1510,8864
821,3011
2518,15754
1595,7251
1010,3833
1399,6224
2584,11363
1108,4860
1912,10312
911,3293
1667,8847
1481,6441
1907,12156
1792,8966
2229,16218
1409,4722
2342,12614
1636,7610
1450,6448
1133,5257
1946,12814
2324,11236
2651,18548
1246,4714
1417,6699
1009,4373
2276,11409
2971,16307
959,4822
1809,9063
964,3544
1554,10413
1237,5360
2881,12476
1747,10119
2488,10682
3283,17105
724,3292
1753,6905
2482,9517
2035,10286
2813,10730
3289,14281
1809,8185
1677,7557
2836,11950
4751,19638
1150,6709
1624,7249
2013,10334
1637,7628
1014,6363
1841,9497
3306,18113
1296,6087
3677,22987
1708,32229
1003,5053
1533,7244
2264,8851
1087,4116
3985,20667
1289,5722
791,3231
1756,8243
1107,4795
1072,5716
1675,7753
1676,7327
1267,5433
1148,3741
1250,5169
3892,15517
1118,3826
1391,6605
1896,16038
880,4052
3505,15004
1002,4640
1174,5136
1890,12072
2073,8146
1789,7983
1344,5150
2000,8299
1203,5771
2931,10730
3726,14845
1655,7016
2299,12340
2803,17396
2261,10907
1793,9776
2073,15112
1021,3765
3811,46898
2048,10106
2724,16186
1566,7361
1646,8375
1076,3994
1442,7763
1072,6139
2016,8796
1063,6772
1272,6285
2275,10672
1711,7971
1558,8194
2362,15024
1992,12585
2473,10971
904,3480
850,3398
1889,11683
1546,10493
1355,7598
1790,13528
1683,8539
1656,8135
1689,10073
2101,8620
933,4173
2399,22297
2313,21945
2329,10538
2485,11717
2234,16522
1290,5951
1198,10278
2126,11152
1287,5523
1464,5382
1568,7797
1628,7960
1689,12487
1666,9688
1519,5584
1819,7783
1817,14802
1415,6996
1357,6480
1814,9678
2535,16299
1426,5554
1468,10572
1750,8385
1610,9154
1213,7739
2638,13990
1290,4552
1431,6746
1129,4042
804,2945
1216,4675
1098,4765
2526,15225
1193,5146
2371,13370
1070,4028
1423,6918
1158,5379
1367,6281
1732,9272
1236,8116
3513,33112
1406,5514
1560,7695
1451,7927
1218,4770
1630,12499
1834,9628
1881,8155
1742,8263
1614,7310
2427,9568
1384,6515
1475,6737
1733,8780
3666,13182
1296,4993
1241,5390
1260,5130
806,2842
1506,7596
1758,9750
1537,6309
1337,6223
2969,10780
941,10130
1976,7973
1877,13582
1281,6427
1921,11100
1690,7740
2564,10449
1115,9397
1378,5664
2029,9736
1556,5664
2788,13465
2156,10073
1343,4720
2426,13177
1812,15065
1363,5809
2384,10748
1646,9074
1275,6099
702,3360
982,4216
1286,5284
1937,8393
1389,7618
1373,6217
7633,33379
3625,20385
1132,4875
1922,7592
2806,15773
2853,15739
2286,10657
2073,9142
4829,13548
1241,6567
2948,15855
2384,11662
2224,10837
1391,7084
1445,5535
762,3574
1569,8863
3315,14128
1526,5142
1678,6144
1434,9507
942,4183
1487,6817
2531,15295
1430,6813
1780,13520
1483,7552
953,3886
3758,20654
2640,16079
3547,20094
2423,13734
1604,5813
3777,21831
3059,17263
1433,7265
3592,16314
2594,15347
2569,9777
753,3203
1344,5501
1345,5681
2138,14142
4005,15095
1007,4223
967,3702
2536,9765
2879,17037
1458,6210
1476,5953
2866,12292
1683,9509
959,4562
1738,8206
2086,17153
2564,13371
1781,11934
2342,9441
1504,15757
2172,12670
1673,10243
2099,9289
1584,6921
1399,9184
1368,7216
1333,5000
1335,6358
1936,11660
1270,4475
886,3915
1247,5927
1611,7604
1878,7499
2481,10583
1589,7553
1709,12196
2238,11344
2272,11975
2825,14088
768,2802
4361,17750
1447,5618
1778,9047
1309,6709
1196,5254
1836,10685
2580,11266
2900,11999
1374,6411
1629,8774
1033,3767
1252,5461
1282,4958
1714,9207
1818,10242
1517,9615
1059,5407
1215,11195
1751,7539
1703,5409
1771,10013
1772,8649
1684,5988
1375,6378
1431,5273
4622,16962
1420,6634
1296,5471
1703,7651
1234,4487
1074,5354
1361,5129
1452,7496
1562,7763
1960,7317
1383,6275
4429,19507
1459,7830
794,3347
1115,5216
3142,15907
1302,4315
1877,8837
2139,10249
1152,5247
1473,9209
3936,11769
1561,6316
1223,6998
1882,10638
2745,20455
1664,8438
954,4398
1854,8644
963,3255
2407,11989
1074,5751
3940,37589
1233,5246
1408,7952
1929,9941
1570,6938
2301,10699
2290,14341
2213,13449
1786,10225
2944,11093
1997,14119
1149,5142
948,3539
2096,9241
1194,5859
2072,10842
1359,5353
2062,42248
2518,11801
1102,4664
1749,6283
1582,11590
1423,5199
1808,7498
1041,6044
1525,10664
2334,12731
1003,4360
1233,5699
1038,5166
1137,4323
3919,25155
1381,5590
1154,3963
1579,6713
2220,12389
2678,17067
4027,16160
1751,12640
1095,5403
1051,4537
1769,8028
1208,5030
2059,8526
1357,6098
1428,6201
742,2820
1572,6979
993,4315
1097,5084
2272,10745
2029,10021
2597,23346
2056,10923
3616,21262
2378,11880
1473,6978
1494,6677
1556,8039
1151,4924
1904,11670
1874,20444
1620,6527
1389,4783
1042,7810
2144,10101
1996,11462
895,4366
1779,7907
1500,7653
1498,8213
1737,8048
1479,6415
2068,12084
2866,13647
1853,9000
1742,10608
1901,7838
1258,5837
1288,5818
1749,12509
1763,13089
2384,10409
1382,7885
1409,4622
1366,7372
1993,14525
1402,7594
1112,5023
1732,9022
1415,7809
1554,6306
2950,14138
1026,4526
1780,13886
1903,6647
1467,12998
3730,19366
1718,7111
1226,4944
1085,4464
1039,3675
1026,4426
1898,7906
1504,7133
802,3033
1197,4777
2499,12339
1203,4469
1548,8834
2552,11562
1099,4040
1886,8156
926,5114
3332,18867
1641,7171
1176,5439
1663,8552
1469,5853
2022,8965
1437,13555
1264,4610
1149,5104
1593,8064
1543,9087
1484,13866
1290,9294
1647,8200
1834,7814
3502,31008
1935,7711
1321,5416
1298,6532
1357,5962
1468,8004
1197,4824
1407,5492
1322,8775
1499,7995
3028,10632
2004,9639
1268,4888
2096,7950
1533,4747
1443,5047
2611,22864
2175,13321
1651,17093
1411,9368
1734,7616
970,4239
1182,5578
1602,8526
1820,12033
1702,12118
1827,8799
3428,14624
1405,7461
1395,7673
1946,9335
1691,6911
1396,4995
1561,6851
1520,11080
3297,16014
1189,4319
1259,6477
1581,8186
1193,5650
1256,5394
2586,15968
822,4087
2235,9869
2093,16339
842,3462
1130,5580
1834,16339
1156,6384
2380,18388
1880,11053
1375,5808
2347,9994
1906,8561
2013,8328
1432,10581
999,6166
1018,4006
1254,4704
1851,9247
1277,7353
1374,7300
1848,10283
2643,13175
1473,8237
1159,7585
1985,10641
1355,5352
3755,14679
1564,6296
1403,5077
1176,5881
1719,6535
4304,20408
2112,8806
2948,20311
1897,11032
2435,19988
804,3359
1879,14598
1342,8686
861,3447
1255,5165
1182,5197
1828,8639
1353,6361
1956,10375
1298,5280
2679,11087
1433,6773
2425,10460
1198,5654
1328,4193
2252,9880
1240,6689
2662,18031
1930,10368
2794,15230
3049,10900
2265,9113
1586,5264
2297,14252
1401,8106
2834,13188
1357,12545
1846,7560
1174,5298
846,4027
4604,21299
2049,8150
1400,8205
1805,22544
705,3694
1057,5445
2927,12991
1317,5880
2068,14625
1702,12379
1948,11260
1310,6919
1073,5098
1814,9831
1187,6108
1446,6158
1224,5045
1364,6482
1341,4471
1405,8603
1222,5705
3285,15280
2422,10312
2419,10306
3315,11301
1560,7111
2862,14583
3365,18594
1936,9967
2154,19854
1767,8068
1942,18051
3219,15803
2351,11731
2547,14059
1109,4004
2149,10220
1606,9069
3525,18289
1149,4000
1496,10103
1535,6736
2346,11500
1973,9106
1223,5601
1558,12795
1065,4327
3823,17147
2578,14754
2096,23409
2057,9876
2480,10243
1475,9232
823,4315
1074,7048
834,3095
1761,7754
2134,11807
2243,13751
1234,6470
1219,5582
2023,8898
1076,5183
2194,14759
1967,9166
2252,8620
1393,5857
1679,6385
1170,6665
901,3813
1982,8409
2162,10904
1760,7800
1850,8885
996,4566
2195,17911
2124,13390
1339,7826
1047,4357
1264,7883
2639,12116
1569,9354
1285,4572
1835,6883
1001,3450
1584,5917
1051,4615
1656,7366
1376,6415
857,3432
1065,3999
1004,3442
2032,9500
982,4612
2656,15094
1776,7347
1571,6419
1392,8122
1905,10536
1155,5017
1806,9936
958,4425
1226,4910
820,4098
1369,11711
1840,8171
1501,9923
1977,13206
2490,13467
2062,11563
1847,8848
3464,13103
1186,5493
1169,4917
1352,6912
1312,7330
1913,10859
1556,7224
935,4400
1670,9990
1707,11124
2437,13117
1057,4315
1707,9305
1978,8329
1137,4850
1646,6719
1344,5927
1450,9410
958,4368
2860,13138
1523,7962
2589,12558
1537,6676
1263,6215
3136,15646
1407,13163
1704,7010
1151,5792
1202,5857
1177,4583
1721,7140
1224,5564
2607,13532
942,4748
1521,7828
2620,20621
1294,5871
1569,8225
967,4157
1427,6988
1186,5745
1679,8017
1607,6314
1499,6657
2816,12892
1260,9202
1622,9733
1052,4906
1680,6909
1523,6594
1676,10942
2053,7963
1291,5700
1377,6737
1104,4074
1567,7828
1508,4951
1803,9991
1744,11707
1565,10282
1229,4488
2137,7801
1740,10315
1765,9842
2019,9303
1762,16100
2117,17479
3781,23517
1130,4473
2946,16416
2352,9520
2633,12442
1945,11271
1454,7267
1632,9841
1336,5321
1425,5902
1099,4880
918,3079
1909,9026
1957,10419
1134,5632
2608,8345
1609,7106
1626,8634
1734,5947
1114,5362
1966,9407
1864,9022
2585,12293
2402,12189
1859,13687
1259,5984
1914,8961
1654,11251
1723,11228
2821,15662
1522,8325
937,4385
1456,7013
2971,14554
1782,9131
2773,25048
1239,4652
2124,9853
2048,9214
1237,9304
2090,11898
1509,7542
3159,12006
2118,10584
1616,7318
1469,6136
860,3476
1836,8200
882,3204
1155,5018
1744,12933
2558,24207
1669,11362
1106,4577
1201,5457
1182,4522
1241,4865
1532,12571
1428,7135
1183,4617
2275,8658
1732,15933
2525,12325
1555,6948
1395,8024
1320,5332
1378,6431
2444,11342
2011,7814
811,2796
1490,8097
1118,3528
1429,5308
1299,6389
1308,7392
1523,6904
1049,5486
2523,11064
696,2744
1754,7159
1352,7628
1568,7014
1557,9795
1654,10523
1758,17864
1741,7082
2244,12735
1480,8010
1358,5515
2599,9703
553,2157
1154,4603
2119,10583
1604,7216
2178,17499
1009,4998
1362,5605
1407,6704
1393,4674
786,2915
1573,9243
1212,4608
1410,8479
1797,8420
1771,8168
1445,6046
1309,6915
1208,4619
1915,7903
2248,9371
1413,8303
3828,18692
1770,10753
2273,6742
1454,12004
2168,13411
3130,13557
1552,6661
1689,9779
887,3996
1363,4667
1426,6173
1452,4935
1389,6700
3270,15256
2084,7605
937,3937
3655,35791
1839,14592
1704,17469
1588,7080
1662,12341
1654,10022
1781,11175
1572,7920
844,3681
1328,5762
1513,5485
1873,10727
2323,8936
1122,4532
999,3808
2009,10264
1469,7154
1924,15112
1401,10047
1815,8387
2556,14065
1477,5692
733,3179
1431,5346
758,3377
1384,5723
1583,6031
1784,8949
3232,17460
1605,9474
1585,8066
835,3987
2310,12974
863,4297
1306,6391
1703,7275
1793,11283
1451,10287
1111,4554
2354,13472
1538,9002
1683,10431
946,3640
1144,4793
1288,6571
962,3840
1894,7355
1422,10952
1914,9279
1320,9268
1031,4164
1494,7009
1347,5261
3143,20375
1084,5088
948,3479
2166,11833
1129,4880
1654,6397
1238,6570
1533,8510
1017,4005
1689,7244
1029,4370
3424,13132
2206,11462
2019,10828
1469,4942
1350,4845
6192,29250
1389,7201
1499,10090
1307,6175
1369,5945
1701,7988
629,2964
2484,10287
892,3319
3328,12691
1513,6920
2314,10683
2120,9891
1646,6022
1245,5910
1085,4026
1787,9111
1930,11393
1293,5469
1331,8504
738,4024
1424,5566
1205,6170
1743,20487
2409,15046
1653,12710
2096,11070
708,3202
2197,13486
2321,9307
1260,5932
1494,6034
1062,3971
2085,14328
1348,9662
1627,6119
1787,7862
1318,11971
1855,10542
1393,7112
1184,4900
1380,4346
1000,4068
2637,13500
2145,8805
1330,5140
1139,4554
2724,9661
1471,7719
1385,5826
1405,9089
1946,8475
2003,10254
756,3781
1404,6490
1919,12474
1094,4395
1300,6528
994,3730
1574,6659
1767,10461
2140,11786
1443,6252
1857,10539
1834,11892
1674,8010
2134,9723
1001,3644
1948,7623
1093,5899
1696,5253
1272,5597
2128,10543
1732,7837
1954,9382
1349,6337
1496,6682
1785,15258
1290,5083
1818,14724
2158,12872
1392,7547
1306,7581
1376,7378
2269,13703
1904,7483
1205,4360
899,3512
4600,21478
2036,8971
2298,10156
2099,6841
1085,7210
1765,10328
2936,13498
1441,8468
1425,7386
1418,4910
1565,8722
1685,10866
1303,5660
1965,15073
947,3719
943,4378
911,3458
1584,6630
2428,10465
2091,11315
1504,7218
2794,9214
2832,20216
1459,8400
721,2855
1471,6265
2522,11363
1637,9867
1596,7213
1910,10099
1095,5229
1875,9774
2164,13752
998,4453
1459,7333
1521,7846
1997,8924
994,4726
1753,8068
1495,7462
1289,7152
1041,4887
2990,22905
1566,6692
1920,8627
1391,6649
2389,16966
1240,4743
2476,10082
1593,6452
3610,15138
1453,7424
2569,6661
3418,15944
1529,9991
1818,16292
1285,4902
1021,4224
899,4183
1625,5955
1900,10075
1004,10186
1250,6172
1412,6765
1202,4596
1955,9468
1485,7432
3036,19676
2315,10166
2731,11929
1527,9595
1169,5036
1354,6692
1403,6724
1685,12581
1026,4045
1879,11022
1447,5698
1729,9957
1088,4160
2056,9725
1514,8286
1414,6622
831,3840
1850,10225
2104,22618
1212,4994
1769,10234
1145,5255
1045,3615
1091,6251
1208,5914
1900,9793
1854,9630
3051,14513
737,3237
1446,7880
1591,8096
1525,6517
1762,8567
4066,17257
1485,5425
2050,16869
2441,11583
3038,21206
2339,10734
947,3507
1645,9102
1213,5260
2766,15493
1216,6090
1384,7380
1064,3862
1515,7042
2193,8623
879,3991
994,3572
1861,12068
1665,9437
1210,3937
2027,10983
1712,7312
2517,13421
1822,9213
1874,8654
1400,7644
1198,5675
3714,23078
2023,18706
1491,7343
1523,8451
1669,8368
1453,6153
1278,4420
