id,subid,name,countryId,gender,competitionId,eventId,roundTypeId,pos,best,average,personName,personId,personCountryId,formatId,value1,value2,value3,value4,value5,regionalSingleRecord,regionalAverageRecord
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2017,333,1,1,659,684,Feliks Zemdegs,2009ZEMD01,Australia,a,674,659,679,707,699,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2017,333,2,1,682,735,Feliks Zemdegs,2009ZEMD01,Australia,a,843,687,833,685,682,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2017,333,f,1,572,686,Feliks Zemdegs,2009ZEMD01,Australia,a,735,636,572,769,686,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2017,333oh,c,1,1035,1327,Feliks Zemdegs,2009ZEMD01,Australia,a,1035,1295,1263,1422,1505,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2017,333bf,1,4,6776,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,6776,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2017,333bf,f,5,-1,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingClassic2017,333,1,1,628,697,Feliks Zemdegs,2009ZEMD01,Australia,a,674,715,703,895,628,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingClassic2017,333,2,1,536,722,Feliks Zemdegs,2009ZEMD01,Australia,a,829,785,536,817,564,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingClassic2017,333,f,1,616,728,Feliks Zemdegs,2009ZEMD01,Australia,a,616,701,820,662,874,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingClassic2017,333bf,f,4,8742,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,8742,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingClassic2017,333oh,d,1,996,1168,Feliks Zemdegs,2009ZEMD01,Australia,a,996,1282,1345,1128,1093,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubingClassic2017,333oh,f,1,964,1223,Feliks Zemdegs,2009ZEMD01,Australia,a,1005,1622,1410,1255,964,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2017,333fm,f,1,31,0,Feliks Zemdegs,2009ZEMD01,Australia,1,31,0,0,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2017,333bf,f,2,6430,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,6430,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2017,333,1,1,630,724,Feliks Zemdegs,2009ZEMD01,Australia,a,691,751,731,630,865,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2017,333,2,1,651,696,Feliks Zemdegs,2009ZEMD01,Australia,a,655,651,-1,709,723,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2017,333,f,1,633,667,Feliks Zemdegs,2009ZEMD01,Australia,a,641,1179,633,712,648,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2017,333oh,d,1,1113,1204,Feliks Zemdegs,2009ZEMD01,Australia,a,1203,1113,1223,1185,1258,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CubeforCambodia2017,333oh,f,1,971,1106,Feliks Zemdegs,2009ZEMD01,Australia,a,1125,971,1445,1188,1006,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,TechweekNZ2017,333oh,d,1,925,1165,Feliks Zemdegs,2009ZEMD01,Australia,a,1289,1239,925,1111,1146,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,TechweekNZ2017,333oh,f,1,1115,1310,Feliks Zemdegs,2009ZEMD01,Australia,a,1115,1552,1167,-1,1211,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,TechweekNZ2017,333,1,1,643,760,Feliks Zemdegs,2009ZEMD01,Australia,a,643,777,812,773,730,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,TechweekNZ2017,333,2,1,587,675,Feliks Zemdegs,2009ZEMD01,Australia,a,735,668,741,587,623,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,TechweekNZ2017,333,f,1,571,717,Feliks Zemdegs,2009ZEMD01,Australia,a,635,692,849,824,571,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,TechweekNZ2017,333bf,f,2,7380,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,7380,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatAmTourSantiago2017,333,1,1,681,720,Feliks Zemdegs,2009ZEMD01,Australia,a,689,733,794,681,737,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatAmTourSantiago2017,333,2,1,636,723,Feliks Zemdegs,2009ZEMD01,Australia,a,847,778,737,636,655,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatAmTourSantiago2017,333,3,1,536,726,Feliks Zemdegs,2009ZEMD01,Australia,a,826,751,695,731,536,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatAmTourSantiago2017,333,f,1,583,724,Feliks Zemdegs,2009ZEMD01,Australia,a,927,583,749,742,682,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatAmTourSantiago2017,333bf,1,4,6863,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,6863,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatAmTourSantiago2017,333bf,f,1,5447,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,8008,-1,5447,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatAmTourSantiago2017,333oh,d,2,1035,1268,Feliks Zemdegs,2009ZEMD01,Australia,a,1567,1295,1306,1035,1203,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatAmTourSantiago2017,333oh,f,2,1133,1233,Feliks Zemdegs,2009ZEMD01,Australia,a,1133,1259,1452,1263,1177,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourCochab2017,333,1,1,619,673,Feliks Zemdegs,2009ZEMD01,Australia,a,684,619,644,692,943,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourCochab2017,333,2,1,625,659,Feliks Zemdegs,2009ZEMD01,Australia,a,664,662,650,625,770,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourCochab2017,333,3,1,623,673,Feliks Zemdegs,2009ZEMD01,Australia,a,623,657,638,739,723,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourCochab2017,333,f,1,601,645,Feliks Zemdegs,2009ZEMD01,Australia,a,677,632,753,627,601,"",OcR
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourCochab2017,333bf,f,3,6069,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,6069,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourCochab2017,333oh,d,1,1014,1144,Feliks Zemdegs,2009ZEMD01,Australia,a,1117,1199,1123,1014,1193,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourCochab2017,333oh,f,1,941,1128,Feliks Zemdegs,2009ZEMD01,Australia,a,941,1065,1146,1300,1174,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourMontev2017,333oh,d,1,1093,1167,Feliks Zemdegs,2009ZEMD01,Australia,a,1227,1274,1119,1155,1093,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourMontev2017,333oh,f,1,1128,1173,Feliks Zemdegs,2009ZEMD01,Australia,a,1217,1167,1339,1134,1128,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourMontev2017,333,1,1,568,720,Feliks Zemdegs,2009ZEMD01,Australia,a,654,568,678,829,828,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourMontev2017,333,2,1,639,680,Feliks Zemdegs,2009ZEMD01,Australia,a,704,639,750,693,644,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourMontev2017,333,f,1,603,673,Feliks Zemdegs,2009ZEMD01,Australia,a,719,683,617,603,724,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourArequi2017,333,1,1,585,645,Feliks Zemdegs,2009ZEMD01,Australia,a,675,585,639,1055,621,"",OcR
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourArequi2017,333,2,1,539,656,Feliks Zemdegs,2009ZEMD01,Australia,a,691,539,757,598,679,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourArequi2017,333,f,1,633,703,Feliks Zemdegs,2009ZEMD01,Australia,a,680,633,726,704,748,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourArequi2017,333bf,1,5,6185,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,6185,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourArequi2017,333bf,f,4,5317,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,6567,5317,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourArequi2017,333oh,d,1,922,1157,Feliks Zemdegs,2009ZEMD01,Australia,a,1139,1522,1099,922,1232,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourArequi2017,333oh,f,1,960,1142,Feliks Zemdegs,2009ZEMD01,Australia,a,1508,1162,1157,960,1107,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourLima2017,333oh,d,2,1138,1370,Feliks Zemdegs,2009ZEMD01,Australia,a,1302,1167,1138,1815,1641,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourLima2017,333oh,f,1,1005,1110,Feliks Zemdegs,2009ZEMD01,Australia,a,1157,1005,1096,1076,1675,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourLima2017,333bf,1,6,6840,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,6840,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourLima2017,333bf,f,4,4502,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,4502,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourLima2017,333,1,2,650,772,Feliks Zemdegs,2009ZEMD01,Australia,a,746,772,931,650,797,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourLima2017,333,2,1,558,665,Feliks Zemdegs,2009ZEMD01,Australia,a,558,782,678,703,615,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourLima2017,333,3,1,568,672,Feliks Zemdegs,2009ZEMD01,Australia,a,659,648,710,568,1131,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourLima2017,333,f,1,576,670,Feliks Zemdegs,2009ZEMD01,Australia,a,650,752,576,666,695,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourChia2017,333,d,1,555,597,Feliks Zemdegs,2009ZEMD01,Australia,a,555,564,658,667,570,"",WR
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourChia2017,333,2,1,551,652,Feliks Zemdegs,2009ZEMD01,Australia,a,671,551,696,800,590,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourChia2017,333,3,1,581,645,Feliks Zemdegs,2009ZEMD01,Australia,a,712,584,851,581,640,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourChia2017,333,f,1,642,782,Feliks Zemdegs,2009ZEMD01,Australia,a,798,779,770,642,890,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourChia2017,333oh,d,2,1054,1225,Feliks Zemdegs,2009ZEMD01,Australia,a,1054,1103,1404,1327,1244,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourChia2017,333oh,f,2,1086,1176,Feliks Zemdegs,2009ZEMD01,Australia,a,1195,1136,1197,1228,1086,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourChia2017,333bf,1,5,5325,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,6321,5325,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourChia2017,333bf,f,4,5301,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,5301,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LondonOpen2017,333bf,f,22,-1,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LondonOpen2017,333oh,d,2,1116,1211,Feliks Zemdegs,2009ZEMD01,Australia,a,1202,1314,1116,1469,1116,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LondonOpen2017,333oh,f,1,1000,1210,Feliks Zemdegs,2009ZEMD01,Australia,a,1510,1243,1000,1208,1180,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LondonOpen2017,333,1,1,659,699,Feliks Zemdegs,2009ZEMD01,Australia,a,746,754,659,679,673,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LondonOpen2017,333,2,1,664,686,Feliks Zemdegs,2009ZEMD01,Australia,a,664,671,714,673,721,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LondonOpen2017,333,f,1,612,670,Feliks Zemdegs,2009ZEMD01,Australia,a,661,775,704,646,612,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourSantoD2017,333,1,1,570,758,Feliks Zemdegs,2009ZEMD01,Australia,a,729,570,726,891,818,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourSantoD2017,333,2,1,565,678,Feliks Zemdegs,2009ZEMD01,Australia,a,777,710,662,661,565,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourSantoD2017,333,f,1,581,670,Feliks Zemdegs,2009ZEMD01,Australia,a,581,753,728,680,602,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourSantoD2017,333oh,1,1,928,1169,Feliks Zemdegs,2009ZEMD01,Australia,a,1250,1068,1189,1275,928,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourSantoD2017,333oh,f,1,1066,1134,Feliks Zemdegs,2009ZEMD01,Australia,a,1115,1206,1081,1066,1265,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourGuatem2017,333bf,f,1,4943,5498,Feliks Zemdegs,2009ZEMD01,Australia,3,6060,4943,5492,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourGuatem2017,333oh,d,1,796,1117,Feliks Zemdegs,2009ZEMD01,Australia,a,916,1108,1327,796,1874,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourGuatem2017,333oh,f,1,900,1226,Feliks Zemdegs,2009ZEMD01,Australia,a,900,1394,1625,1073,1210,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourGuatem2017,333,1,1,647,740,Feliks Zemdegs,2009ZEMD01,Australia,a,755,774,898,690,647,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourGuatem2017,333,2,1,612,669,Feliks Zemdegs,2009ZEMD01,Australia,a,612,719,773,635,653,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourGuatem2017,333,3,1,572,638,Feliks Zemdegs,2009ZEMD01,Australia,a,572,616,795,624,675,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,LatinAmericaCubingTourGuatem2017,333,f,1,565,623,Feliks Zemdegs,2009ZEMD01,Australia,a,565,772,668,591,609,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333fm,f,31,30,3200,Feliks Zemdegs,2009ZEMD01,Australia,m,31,30,35,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333oh,1,5,1018,1223,Feliks Zemdegs,2009ZEMD01,Australia,a,1471,1333,1018,1150,1187,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333oh,2,8,1245,1312,Feliks Zemdegs,2009ZEMD01,Australia,a,1291,1407,1245,1361,1284,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333oh,f,2,893,1181,Feliks Zemdegs,2009ZEMD01,Australia,a,1199,1417,1289,1054,893,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333,1,2,644,706,Feliks Zemdegs,2009ZEMD01,Australia,a,703,766,650,644,764,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333,2,4,669,728,Feliks Zemdegs,2009ZEMD01,Australia,a,831,737,769,677,669,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333,3,2,640,737,Feliks Zemdegs,2009ZEMD01,Australia,a,679,755,640,833,777,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333,f,4,655,728,Feliks Zemdegs,2009ZEMD01,Australia,a,827,810,655,705,668,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333bf,1,39,5175,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,5175,5646,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,WC2017,333bf,2,31,5033,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,5033,5223,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,China10years2017,333oh,d,2,1024,1233,Feliks Zemdegs,2009ZEMD01,Australia,a,1308,1024,1302,1090,1433,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,China10years2017,333oh,2,2,792,1174,Feliks Zemdegs,2009ZEMD01,Australia,a,1293,792,1283,1282,958,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,China10years2017,333oh,f,1,995,1180,Feliks Zemdegs,2009ZEMD01,Australia,a,995,1158,1311,1155,1227,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,China10years2017,333,d,3,636,738,Feliks Zemdegs,2009ZEMD01,Australia,a,762,711,744,760,636,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,China10years2017,333,2,2,550,649,Feliks Zemdegs,2009ZEMD01,Australia,a,667,833,575,550,706,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,China10years2017,333,3,1,630,697,Feliks Zemdegs,2009ZEMD01,Australia,a,717,663,748,630,710,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,China10years2017,333,f,1,636,680,Feliks Zemdegs,2009ZEMD01,Australia,a,692,638,636,828,710,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MalaysiaCubeOpen2017,333oh,d,1,1032,1220,Feliks Zemdegs,2009ZEMD01,Australia,a,1353,1032,1235,1086,1339,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MalaysiaCubeOpen2017,333oh,f,1,901,1021,Feliks Zemdegs,2009ZEMD01,Australia,a,1028,1004,1031,901,1124,"",WR
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MalaysiaCubeOpen2017,333bf,1,2,7345,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,7345,7982,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MalaysiaCubeOpen2017,333bf,f,1,6173,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,6173,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MalaysiaCubeOpen2017,333,1,1,525,580,Feliks Zemdegs,2009ZEMD01,Australia,a,599,528,525,613,919,"",WR
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MalaysiaCubeOpen2017,333,2,1,534,687,Feliks Zemdegs,2009ZEMD01,Australia,a,610,738,534,748,714,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MalaysiaCubeOpen2017,333,f,1,629,655,Feliks Zemdegs,2009ZEMD01,Australia,a,688,789,629,631,645,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MalaysiaCubeOpen2017,333fm,f,2,31,0,Feliks Zemdegs,2009ZEMD01,Australia,1,31,0,0,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraSpring2017,333,1,1,475,671,Feliks Zemdegs,2009ZEMD01,Australia,a,778,475,605,883,631,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraSpring2017,333,2,1,602,693,Feliks Zemdegs,2009ZEMD01,Australia,a,686,602,727,666,888,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraSpring2017,333,f,1,645,721,Feliks Zemdegs,2009ZEMD01,Australia,a,645,785,741,720,702,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraSpring2017,333bf,1,2,5595,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,5595,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraSpring2017,333bf,f,3,6679,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,6679,6706,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraSpring2017,333oh,d,1,1007,1123,Feliks Zemdegs,2009ZEMD01,Australia,a,1162,1042,1007,1466,1164,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,CanberraSpring2017,333oh,f,1,920,1113,Feliks Zemdegs,2009ZEMD01,Australia,a,1220,1091,920,1063,1184,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneCubeDays2017,333mbf,f,3,-1,0,Feliks Zemdegs,2009ZEMD01,Australia,2,-1,-2,0,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneCubeDays2017,333bf,1,3,4696,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,4696,7912,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneCubeDays2017,333bf,f,2,4970,5484,Feliks Zemdegs,2009ZEMD01,Australia,3,5387,6094,4970,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneCubeDays2017,333oh,d,1,1116,1148,Feliks Zemdegs,2009ZEMD01,Australia,a,1116,1132,1122,1189,1627,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneCubeDays2017,333oh,f,1,1095,1169,Feliks Zemdegs,2009ZEMD01,Australia,a,1095,1386,1113,1189,1205,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneCubeDays2017,333,1,1,565,701,Feliks Zemdegs,2009ZEMD01,Australia,a,730,706,565,706,691,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneCubeDays2017,333,2,1,650,731,Feliks Zemdegs,2009ZEMD01,Australia,a,691,786,650,783,718,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,MelbourneCubeDays2017,333,f,1,584,700,Feliks Zemdegs,2009ZEMD01,Australia,a,662,752,739,584,699,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SydChamps2017,333,1,1,600,752,Feliks Zemdegs,2009ZEMD01,Australia,a,600,678,824,883,755,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SydChamps2017,333,2,1,617,784,Feliks Zemdegs,2009ZEMD01,Australia,a,617,852,751,986,749,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SydChamps2017,333,f,1,664,763,Feliks Zemdegs,2009ZEMD01,Australia,a,664,1027,715,778,795,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,SydChamps2017,333mbf,f,1,900255900,0,Feliks Zemdegs,2009ZEMD01,Australia,2,900255900,-2,0,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2018,333mbf,f,4,880282100,0,Feliks Zemdegs,2009ZEMD01,Australia,2,880282100,-2,0,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2018,333bf,1,2,3545,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,6996,3545,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2018,333bf,f,2,3884,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,3884,-1,-1,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2018,333oh,d,1,923,1214,Feliks Zemdegs,2009ZEMD01,Australia,a,923,1243,1370,-1,1030,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2018,333oh,f,1,864,1064,Feliks Zemdegs,2009ZEMD01,Australia,a,1042,1166,1115,864,1036,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2018,333,1,1,558,666,Feliks Zemdegs,2009ZEMD01,Australia,a,676,558,683,747,638,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2018,333,2,1,570,664,Feliks Zemdegs,2009ZEMD01,Australia,a,683,787,620,570,688,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,AdelaideSummer2018,333,f,1,605,658,Feliks Zemdegs,2009ZEMD01,Australia,a,689,668,617,605,738,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HobartSummer2018,333,1,1,459,628,Feliks Zemdegs,2009ZEMD01,Australia,a,730,579,861,459,576,WR,""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HobartSummer2018,333,2,1,553,641,Feliks Zemdegs,2009ZEMD01,Australia,a,766,553,562,594,853,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HobartSummer2018,333,f,1,609,670,Feliks Zemdegs,2009ZEMD01,Australia,a,675,609,713,760,623,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HobartSummer2018,333oh,c,1,1088,1186,Feliks Zemdegs,2009ZEMD01,Australia,a,1238,1322,1088,1229,1090,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,HobartSummer2018,333bf,f,1,5411,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,5411,5942,0,0,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,ASFASpeedcubing2018,333,1,1,541,732,Feliks Zemdegs,2009ZEMD01,Australia,a,813,848,684,541,700,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,ASFASpeedcubing2018,333,2,2,590,787,Feliks Zemdegs,2009ZEMD01,Australia,a,590,759,795,807,986,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,ASFASpeedcubing2018,333,f,1,530,697,Feliks Zemdegs,2009ZEMD01,Australia,a,844,559,530,723,809,"",""
2009ZEMD01,1,Feliks Zemdegs,Australia,m,ASFASpeedcubing2018,333bf,1,10,-1,-1,Feliks Zemdegs,2009ZEMD01,Australia,3,-1,-1,-1,0,0,"",""
