comps,compAVG
1,1301.0000
1,1221.0000
1,2810.0000
1,1243.0000
30,652.3947
9,586.1667
2,1311.0000
7,1081.5556
1,1433.0000
15,685.2105
2,935.5000
7,1250.0000
1,1059.0000
71,618.0909
1,3800.0000
3,2489.0000
1,1995.0000
1,1423.0000
4,1684.7500
1,1874.0000
9,1403.0000
2,2760.0000
5,783.2000
1,1445.0000
1,2486.0000
1,2479.0000
3,832.3333
39,720.9355
8,1187.0000
30,572.4211
6,805.5000
2,1346.5000
4,636.1667
1,1424.0000
9,542.1538
34,1902.0588
3,740.6667
4,1515.4000
5,910.5714
1,1417.0000
1,1207.0000
8,637.8000
9,987.8000
12,671.7857
15,722.3529
3,1604.3333
3,859.2500
3,864.0000
76,1297.8395
10,735.9231
12,585.3125
5,2944.4000
6,1214.2857
32,518.5345
1,3184.0000
2,1404.5000
68,1835.3382
1,741.0000
4,617.8333
6,592.5000
1,1211.0000
21,634.4828
1,1177.0000
1,4006.0000
27,727.6154
16,1062.6111
5,1105.8000
1,4669.0000
1,2017.0000
16,863.3529
21,543.0541
1,2588.0000
23,798.0769
1,3238.0000
17,468.0000
21,328.5909
37,541.9818
5,634.2857
1,2621.0000
1,1216.0000
1,1291.0000
3,1483.3333
1,610.0000
47,832.3208
2,640.2500
2,2089.5000
6,861.3750
1,1488.5000
1,3052.0000
4,668.5000
1,903.0000
5,1315.8000
7,570.8889
1,558.0000
18,500.9000
30,549.2500
1,2113.0000
1,587.0000
16,660.6000
17,708.2632
8,704.2727
28,512.0182
8,802.1111
2,1245.0000
2,1827.5000
1,2695.0000
21,673.5484
2,534.7500
2,1115.5000
1,3810.0000
1,2320.0000
87,623.7295
29,740.6829
1,2865.0000
3,1324.3333
2,3287.0000
3,1392.0000
2,1798.5000
26,489.5745
5,1332.2000
2,2674.0000
35,475.4590
21,608.2069
5,2487.2000
1,2117.0000
1,1738.0000
3,1899.6667
12,804.0769
1,1342.0000
3,928.6667
1,1421.0000
4,1640.7500
1,3305.0000
27,840.3143
10,1116.9000
1,1850.0000
1,4003.0000
3,1930.3333
22,702.2553
1,645.0000
2,929.6667
2,1432.5000
30,1052.5313
2,1733.0000
1,1816.0000
3,1037.6667
1,1296.0000
1,649.0000
2,713.5000
1,1091.0000
6,1683.1667
1,2008.0000
1,548.0000
7,841.7778
5,833.4000
7,982.1429
1,3359.0000
1,1334.0000
11,1087.5455
28,1383.3667
16,710.2174
2,3156.0000
42,724.3137
1,3117.0000
19,846.0000
109,742.1278
12,1194.0667
4,1743.0000
9,873.1429
1,8892.0000
59,508.1538
3,1906.0000
1,3269.0000
41,620.0513
10,790.7333
3,1304.3333
19,868.9130
4,1027.4000
7,740.3750
3,1994.0000
2,631.0000
2,1257.5000
2,1675.0000
3,1584.3333
1,4438.0000
4,1130.0000
9,1156.9091
1,1042.0000
13,1138.7059
34,1553.4000
1,3180.0000
50,674.3418
4,987.0000
1,1532.0000
4,670.6000
3,1327.6667
16,1240.1765
21,563.2647
6,876.5714
1,7383.0000
7,644.0000
2,2631.0000
6,870.7143
2,900.0000
1,4394.0000
5,834.0000
7,784.2857
1,1425.0000
1,1388.0000
1,1957.0000
38,555.4203
30,530.6133
14,925.9333
1,4220.0000
2,1186.0000
4,813.8333
7,2231.1429
40,610.4118
14,1874.6000
90,563.4904
1,5064.0000
6,1237.1429
6,998.2222
6,1020.5556
44,603.8901
4,1983.2500
2,987.5000
1,4148.0000
21,948.1739
2,746.5000
5,1312.4000
1,1484.0000
10,763.4706
38,930.9091
4,1003.5000
94,382.3988
2,1254.0000
3,1158.2500
4,708.4000
27,594.7317
9,826.7500
22,1333.7500
1,802.0000
25,581.2424
1,1233.0000
2,1448.5000
5,668.7143
39,515.5070
40,869.6000
34,1587.3143
33,2304.7879
4,876.3333
5,583.5714
2,528.2500
2,2562.0000
1,1814.0000
1,1692.0000
3,748.6667
5,778.5714
2,1490.0000
2,1082.0000
5,615.1429
107,450.5111
30,680.5128
1,701.0000
2,912.5000
3,803.0000
1,1838.0000
1,3539.0000
2,836.5000
5,649.8571
15,1176.6842
1,1481.0000
26,604.7073
22,524.5313
4,753.0000
6,608.0000
2,775.5000
1,820.0000
1,1403.0000
2,1796.5000
2,1803.5000
6,872.6667
1,1522.0000
22,1305.7727
3,936.8333
18,639.7692
3,709.5000
1,1743.0000
5,1095.0000
22,2306.4545
1,1185.0000
3,1050.6667
9,685.8571
2,794.0000
1,4404.0000
11,655.0000
31,777.9524
2,1291.0000
1,1219.0000
14,971.5625
19,696.5263
1,2117.0000
1,762.5000
7,533.3077
1,1221.0000
10,781.1818
5,770.7000
1,1337.0000
4,701.0000
1,1518.0000
1,2796.0000
2,2814.5000
1,1332.0000
1,986.5000
3,2180.3333
1,1743.0000
40,858.3019
2,1079.5000
8,1233.5000
5,1016.1429
7,1453.5714
14,954.8500
3,726.0000
4,575.5000
44,499.6436
19,630.6087
3,625.3333
1,1684.0000
2,871.0000
5,746.4000
2,1693.5000
2,1348.0000
1,1677.0000
1,2741.0000
22,1101.0000
1,1657.0000
17,780.0769
45,571.1014
3,995.2500
5,1221.4000
21,831.8667
2,921.5000
1,1253.0000
3,760.2000
3,1152.4000
1,674.5000
8,886.0000
3,1532.3333
1,2844.0000
3,1668.3333
1,2518.0000
14,1006.4286
15,804.3684
4,1341.0000
4,913.2000
2,1836.5000
1,1959.0000
17,579.7857
5,951.7143
1,1516.0000
13,536.4091
1,892.0000
1,1281.0000
3,1006.0000
19,1429.1500
20,676.7941
8,2015.3750
2,781.0000
3,1380.2500
24,389.3250
6,2081.1667
16,758.5556
34,675.9756
1,3147.0000
7,618.0000
1,1977.0000
1,2543.0000
122,1300.5985
1,1028.0000
3,532.7500
39,459.3125
1,1564.0000
11,810.6923
2,1179.0000
18,1674.6667
7,1156.0000
1,1354.0000
3,1733.6667
3,1464.6667
4,928.6000
4,1830.0000
24,1167.1154
107,572.5401
1,1788.0000
5,1155.6000
106,583.2500
60,618.0638
33,1554.4412
1,1227.0000
5,824.0000
10,1963.7000
1,1421.0000
2,1522.0000
3,1252.3333
1,1927.0000
1,1971.0000
10,1032.7647
3,2514.0000
12,834.3043
1,2713.0000
4,2596.2500
12,773.0667
15,604.6250
19,905.9500
5,681.8000
16,647.7647
4,2779.7500
2,2372.5000
1,1385.0000
1,1328.0000
4,1940.2500
2,1870.5000
1,1563.0000
2,1951.5000
1,1206.0000
2,1864.0000
13,591.8125
2,6627.5000
5,912.2000
1,781.0000
1,885.0000
2,685.0000
1,1477.0000
10,928.0000
2,1113.5000
46,564.3333
1,1543.0000
9,583.3125
16,2169.2941
31,624.1778
1,1182.0000
1,1583.0000
2,982.5000
13,514.4000
13,833.2143
25,544.9608
56,552.0588
43,437.0667
2,1324.0000
1,1442.0000
1,1208.0000
33,652.6190
10,1164.2000
1,2048.0000
1,1213.5000
1,3525.0000
10,435.8824
19,798.9600
1,5169.0000
1,1867.0000
1,995.0000
2,1246.0000
3,963.7500
2,2383.5000
118,320.2602
1,1188.0000
1,3054.0000
5,1817.2000
13,883.1053
9,557.7143
3,1151.5000
19,755.9000
3,968.6667
16,878.1176
2,1514.0000
16,534.2414
2,1492.0000
5,1186.8000
6,1198.0000
1,988.0000
39,527.6071
1,899.0000
1,2324.0000
59,421.9000
10,2517.1000
1,3398.0000
5,950.0000
1,1090.0000
1,914.0000
3,1196.2500
2,2000.0000
2,1224.5000
1,1075.0000
22,492.2500
11,586.2000
3,857.0000
13,1278.0000
61,475.8053
3,1419.6667
3,1535.3333
1,2398.0000
2,1327.0000
4,971.6000
1,1113.0000
1,1495.0000
8,841.8889
1,1368.0000
1,1197.0000
2,1479.5000
23,694.7500
2,1215.0000
1,1788.0000
2,963.0000
7,627.2667
2,2313.5000
1,1513.0000
2,1703.0000
1,3692.0000
1,1114.0000
1,2479.0000
2,4060.0000
3,1168.5000
4,554.2857
4,737.8750
2,1063.3333
1,1686.0000
1,1917.0000
6,901.9091
4,4396.5000
2,1629.0000
1,1682.0000
2,880.3333
37,600.0323
1,3163.0000
5,884.6667
1,1869.0000
2,1532.0000
1,1316.0000
1,1730.0000
1,1243.0000
30,538.9000
1,1636.0000
3,771.2000
182,471.3467
1,1112.0000
1,991.0000
6,1485.1429
1,1002.0000
3,1468.0000
12,686.7778
1,1357.0000
2,972.0000
5,1035.8000
5,500.5000
1,562.0000
2,1699.3333
86,452.5692
157,325.7741
5,798.6000
2,935.0000
1,1326.0000
3,1078.6000
1,2324.0000
1,2089.0000
3,751.3333
7,590.6667
49,572.4615
2,957.0000
1,2556.0000
9,2386.1111
2,958.5000
1,2449.0000
1,3183.0000
1,1655.0000
4,1746.2500
16,712.7500
20,699.2121
1,3577.0000
3,1227.3333
1,1608.0000
1,1512.0000
29,616.3415
23,719.2195
17,738.0370
1,1239.0000
1,936.0000
76,547.3922
3,989.4000
2,2138.0000
2,847.0000
30,672.5676
2,2559.5000
1,1313.0000
2,1888.5000
3,661.5000
13,459.7391
1,811.0000
38,489.6667
1,1217.0000
3,1208.6667
2,880.0000
1,1269.0000
2,694.3333
2,1434.5000
6,1213.0000
1,1123.0000
4,1333.8000
5,1745.6000
10,977.1667
1,1019.0000
9,916.2000
1,1731.0000
2,1649.5000
46,1092.4151
3,4089.6667
1,1366.0000
13,4041.2857
23,1056.5714
18,786.2424
9,713.8421
1,1133.0000
2,2339.5000
1,1979.0000
1,2481.0000
9,796.5000
1,3507.0000
7,578.8750
5,1205.0000
3,1400.3333
1,2196.0000
1,2550.0000
3,1172.0000
4,816.3333
2,1015.5000
3,783.6000
1,3334.0000
2,727.0000
2,955.5000
2,845.5000
1,1427.0000
6,985.0000
6,579.3333
17,615.5185
4,456.5714
10,679.1538
1,943.5000
4,968.7500
1,2158.0000
3,1172.3333
3,818.3333
69,712.5806
1,1552.0000
13,730.4783
1,1911.0000
1,923.0000
10,688.6667
3,895.0000
4,744.2500
1,1144.0000
18,1632.8333
59,426.1494
8,732.5000
100,543.1758
29,743.3830
2,851.0000
1,1185.0000
1,3698.0000
3,726.0000
1,1273.0000
2,2437.0000
173,631.1424
1,1011.5000
1,8037.0000
25,509.8750
1,2952.0000
1,1250.0000
2,1022.6667
6,1114.6667
35,450.3220
1,1850.0000
1,1498.0000
4,1891.2500
56,569.1392
2,850.0000
3,2047.0000
3,781.2000
1,1440.0000
1,1323.0000
1,1570.0000
6,2720.0000
3,825.5000
1,833.0000
1,1398.0000
4,1066.6000
1,1080.0000
8,863.5556
2,1287.5000
1,1071.0000
1,1928.0000
4,888.5714
10,509.7500
1,1276.0000
22,567.6970
1,1501.0000
1,1212.0000
3,600.5000
1,2178.0000
1,2650.0000
1,6590.0000
1,1244.0000
2,1334.5000
3,576.5000
10,540.0000
106,604.6323
1,1326.0000
1,1271.0000
2,984.5000
3,1357.3333
15,586.7143
6,907.4286
1,1695.0000
4,1376.7500
26,895.8750
1,2522.0000
13,1323.7692
7,1196.0000
1,2709.0000
1,1113.0000
2,890.0000
1,5289.0000
2,546.0000
4,1083.5000
3,818.0000
3,949.0000
1,1170.0000
3,974.6667
1,1342.0000
1,2181.0000
6,1512.1667
3,964.8000
2,1205.5000
1,2626.0000
3,734.8000
1,947.0000
5,1039.4000
2,1777.5000
3,959.2500
1,1086.0000
1,1566.0000
1,1768.0000
3,869.5000
3,1972.6667
6,840.5000
5,817.4286
1,1378.0000
1,1905.0000
3,977.0000
5,800.4000
16,549.8750
15,551.8182
1,4916.0000
2,918.0000
1,1287.0000
1,737.0000
6,1042.3333
14,623.2609
1,2514.0000
1,1236.0000
3,1342.6667
1,4257.0000
3,1998.0000
1,997.0000
7,2319.5714
1,2039.0000
1,1079.5000
1,1179.0000
2,1004.5000
1,7305.0000
1,6915.0000
1,667.0000
2,2635.0000
5,802.8000
11,998.7692
1,2189.0000
1,3289.0000
1,3894.0000
1,3520.0000
1,1396.0000
1,1714.0000
1,829.5000
2,4627.5000
1,2088.0000
2,748.5000
3,1460.3333
1,1952.0000
1,1205.0000
2,784.3333
2,918.5000
10,966.7000
1,2078.0000
1,2304.0000
1,629.0000
1,779.0000
5,984.4286
2,3354.0000
12,964.2857
14,949.6250
10,1879.8000
1,1527.0000
1,997.0000
12,643.2778
13,722.4286
6,556.6667
30,544.8929
1,800.0000
1,2844.0000
2,940.6667
3,744.2500
1,1113.0000
26,413.0204
1,1783.0000
1,682.0000
6,742.0000
2,1580.0000
5,546.7143
10,651.4545
1,985.0000
15,812.8500
19,550.6444
1,575.5000
1,971.0000
1,1868.0000
5,1026.2000
1,1233.0000
5,3139.6000
1,1560.0000
2,782.5000
1,766.0000
7,862.0000
1,1380.0000
1,1155.0000
3,991.5000
1,9967.0000
1,2426.0000
1,1185.0000
2,1736.0000
1,798.5000
1,1552.0000
2,981.6667
5,834.6000
1,937.0000
3,923.3333
3,759.3333
6,719.6000
1,1189.0000
1,709.0000
1,713.0000
3,633.4000
1,2109.0000
3,866.5000
2,1391.5000
1,2410.0000
4,676.6667
1,860.5000
14,597.8667
6,2273.5000
1,3519.0000
3,694.3333
6,783.1429
1,969.0000
17,468.5556
51,375.9084
1,3350.0000
3,919.3333
5,909.2000
1,723.0000
2,966.0000
1,1047.0000
92,522.9496
2,886.0000
7,855.4286
8,729.7143
13,692.7222
1,1223.0000
14,492.6316
1,958.0000
1,745.0000
8,1071.2500
1,1432.0000
1,777.5000
51,375.7885
1,1841.0000
5,1152.2000
3,1827.6667
7,747.2500
1,1017.0000
1,872.0000
1,1132.0000
2,961.5000
22,508.8000
8,572.6667
1,1915.0000
1,1656.0000
8,795.6667
1,2457.0000
37,499.2899
1,669.5000
1,1597.0000
1,1475.0000
34,702.3158
1,940.0000
27,386.5000
4,734.7500
1,2471.0000
1,1069.0000
3,935.7500
1,3621.0000
1,2283.0000
1,1063.0000
12,450.9655
3,5559.0000
1,766.0000
1,1413.0000
1,1239.0000
15,779.2727
6,743.3333
48,597.7474
1,768.0000
3,962.0000
2,909.0000
4,824.8000
1,2007.0000
15,948.5625
1,871.0000
26,882.6000
2,663.5000
1,651.0000
1,2189.0000
4,1119.8000
14,798.5294
1,1626.0000
10,685.8462
15,482.1563
2,1107.6667
13,1473.1053
14,945.1111
12,745.1667
1,1293.5000
3,914.2500
2,495.3333
1,1033.0000
3,1694.6667
1,1821.0000
7,669.0769
2,1286.5000
6,1998.1667
1,1278.0000
3,974.7500
2,1340.5000
9,1766.5556
6,3124.8333
6,804.8571
1,1556.0000
67,639.1818
10,1047.9000
29,510.6346
1,1330.0000
1,670.0000
9,910.6000
1,2811.0000
5,809.6000
1,1512.0000
2,1477.0000
26,771.5897
2,1734.0000
4,633.5714
1,882.0000
5,1005.0000
2,554.5000
9,1182.3333
22,851.1000
1,943.0000
60,383.0362
1,1795.0000
13,1284.2222
5,964.2857
7,744.7692
14,564.2105
1,1752.0000
2,918.5000
9,723.0000
6,712.0769
5,1751.2000
17,1320.8235
51,347.5227
30,417.8704
2,2500.5000
7,977.5714
3,867.6667
5,614.1250
6,511.8889
13,502.6471
1,752.0000
7,473.1538
15,660.8571
2,2444.5000
1,996.0000
7,844.1250
2,523.5000
7,1574.1429
2,1205.5000
3,788.0000
9,863.9286
1,1307.0000
2,1103.5000
2,767.6667
19,875.3846
1,795.0000
1,1395.0000
15,616.6250
2,2832.0000
4,1054.8571
4,1502.7500
1,1014.0000
1,1295.0000
2,2043.0000
1,680.5000
4,2158.5000
3,1821.3333
4,1103.0000
1,1216.0000
5,1114.4000
4,985.7500
3,1188.5000
5,840.2000
2,1145.5000
3,710.2000
2,1121.0000
1,2096.0000
2,996.0000
2,3622.5000
5,1158.8000
1,2312.0000
4,944.0000
1,2733.0000
1,1214.0000
26,516.5789
1,1261.0000
37,565.4500
1,998.0000
6,1071.5000
1,1752.0000
1,1011.0000
1,1497.0000
1,2511.0000
1,4084.0000
1,1645.0000
2,987.5000
1,2277.0000
6,1480.8571
1,2925.0000
1,2483.0000
1,1148.0000
5,851.4000
14,499.6957
15,729.3125
22,1031.5000
1,2811.0000
1,1077.0000
3,856.6667
2,903.5000
9,1597.6667
1,1278.0000
8,564.6154
3,2267.3333
5,702.6667
10,594.0526
23,587.8529
4,1423.2500
4,800.0000
9,952.8182
27,583.1333
7,573.3750
1,1141.0000
1,1043.0000
1,972.0000
37,441.7188
2,838.5000
1,1077.0000
1,3345.0000
1,2199.0000
1,1514.0000
16,962.5000
1,2402.0000
9,656.5625
68,562.9055
84,532.7610
1,1491.0000
2,957.0000
1,1636.0000
2,875.0000
3,1339.0000
40,721.9412
8,824.7500
32,502.0833
1,988.0000
2,2234.5000
4,1110.5000
1,2074.0000
1,1225.0000
1,1830.0000
7,643.4000
1,1142.0000
2,1477.5000
18,710.2414
2,1504.5000
2,798.0000
5,734.6667
53,730.7681
54,664.7778
4,1267.8000
6,694.2222
13,787.5333
1,1160.0000
6,843.7000
1,652.0000
4,840.7500
2,775.0000
13,812.8500
1,1194.0000
5,1190.8571
90,590.6811
11,752.3333
6,1166.1667
16,996.1875
1,1779.0000
3,651.3333
1,2951.0000
4,1609.7500
7,807.5556
2,1035.0000
7,889.6667
4,977.2000
2,2029.0000
5,953.2000
15,1000.4667
3,1943.3333
42,644.6923
1,2180.0000
3,964.0000
1,926.0000
1,1205.0000
1,3440.0000
1,897.0000
2,612.5000
2,2239.5000
4,762.2500
8,865.3333
2,1115.5000
1,1233.0000
18,1289.4545
8,669.2727
4,1054.5000
1,1716.0000
23,1445.2692
22,648.7391
4,1562.0000
4,1321.2000
97,431.3350
6,1098.7500
79,778.0545
6,794.8333
15,604.9583
3,875.2500
1,2202.0000
8,589.9091
1,1540.0000
1,2387.0000
3,877.6667
3,610.0000
9,3073.7778
35,840.6136
7,893.2857
2,807.3333
6,845.4286
1,2848.0000
3,1185.6667
1,1716.0000
2,2576.5000
2,2278.0000
2,1073.3333
10,703.8000
1,851.0000
5,1383.4000
46,458.9000
10,679.5000
1,1350.0000
1,1777.0000
1,2598.0000
1,2132.0000
5,996.6000
1,1658.0000
1,1139.0000
68,1667.9429
1,1054.0000
2,999.5000
37,551.1351
10,818.8182
2,894.0000
1,1531.0000
1,2447.0000
9,774.8462
7,871.9000
4,872.0000
6,733.1667
3,3415.0000
2,1067.3333
1,1213.0000
1,1358.0000
3,2748.6667
16,838.3750
3,1741.0000
1,1127.0000
1,1289.0000
26,458.0400
37,610.5306
1,1406.0000
1,1376.0000
2,715.2500
1,2241.0000
3,1008.8333
1,1379.0000
1,1887.0000
1,809.0000
4,865.7143
3,529.1667
1,757.5000
19,827.0769
1,4357.0000
2,1911.0000
8,498.1579
2,894.0000
10,790.5000
73,357.1040
32,823.5306
15,758.1429
1,540.5000
12,438.6364
14,667.9565
1,2037.0000
3,1613.3333
5,1252.0000
1,1092.0000
5,993.2500
18,594.7931
2,1355.0000
5,1028.8333
7,1132.8571
2,1502.5000
1,3630.0000
3,838.2500
43,550.3953
45,475.3800
1,1128.0000
3,1100.0000
2,1555.0000
13,842.7857
1,1427.0000
14,817.8889
1,1607.0000
29,618.6923
32,431.6923
2,1662.5000
1,2329.0000
2,604.6667
7,1310.0000
4,1301.5000
2,962.0000
1,2594.0000
5,721.5000
2,730.5000
1,861.0000
10,527.0588
1,733.0000
1,1306.0000
6,1090.8333
7,1062.2857
12,1059.2857
4,806.4000
3,2073.3333
1,14156.0000
1,5055.0000
1,2151.0000
2,1388.0000
2,1152.0000
1,1726.0000
8,633.8750
2,983.5000
1,1740.0000
1,1278.0000
23,368.8542
1,2415.0000
1,703.0000
1,2736.0000
2,1162.5000
17,393.2791
1,1421.0000
1,1420.0000
39,537.2586
37,554.3077
1,1034.0000
1,842.0000
3,712.0000
1,1629.0000
1,795.0000
2,1112.0000
9,1197.1111
3,911.0000
1,1702.0000
2,733.0000
3,2161.3333
2,2844.5000
9,596.5833
1,2102.0000
1,2730.0000
13,864.8571
1,1748.0000
1,1091.0000
4,957.2500
2,1164.0000
11,718.6667
3,1097.3333
1,3158.0000
18,521.6000
1,2931.0000
16,529.5172
1,3839.0000
3,830.2500
1,1357.0000
1,1164.0000
40,455.3380
1,2187.0000
26,424.6279
2,1468.0000
2,3174.5000
2,790.3333
1,1123.0000
13,429.9286
1,1112.0000
1,1890.0000
130,477.7985
1,1210.0000
5,743.5556
3,991.6667
5,1023.3333
14,581.8182
25,877.1111
3,856.2500
18,602.0952
7,891.8000
10,932.8182
6,1467.0000
1,3358.0000
10,754.0000
2,1300.5000
1,1827.0000
134,381.2308
10,680.9231
2,1180.0000
5,670.5455
41,502.1970
1,873.0000
9,841.0000
22,541.2632
24,788.1852
1,1474.0000
2,1598.0000
3,994.0000
1,1209.0000
2,1425.0000
1,1829.0000
1,1351.0000
1,1247.0000
1,764.0000
1,1853.0000
3,1010.7500
7,1192.4286
1,1630.0000
4,724.0000
26,666.1579
2,4344.5000
2,1289.0000
1,2143.0000
9,527.7692
1,1218.0000
3,1750.0000
3,1570.6667
6,1098.7143
2,1973.5000
44,402.2400
1,4624.0000
1,3332.0000
2,4824.0000
1,1011.0000
6,1426.3333
2,930.0000
3,2477.3333
7,1296.0000
2,3487.5000
2,970.5000
1,2038.0000
27,525.9756
40,695.8627
1,1615.0000
36,422.6795
1,2768.0000
2,2326.5000
5,1000.8000
1,5513.0000
4,893.8333
7,538.5714
1,1140.0000
29,735.7586
1,1239.0000
1,2599.0000
48,518.5584
10,540.0000
1,1582.0000
6,936.5000
1,1241.0000
1,1026.0000
3,759.6667
1,1313.0000
1,502.5000
8,801.8182
4,1394.7500
4,1878.4000
14,777.6000
9,1044.6667
3,748.7500
7,501.6154
4,996.0000
2,635.6667
80,454.9690
2,1187.0000
2,628.5000
1,881.0000
1,1609.0000
5,661.4286
7,507.0000
1,2283.0000
3,1750.0000
1,3481.0000
3,734.0000
18,401.8000
2,826.0000
2,995.0000
19,730.4000
6,1361.1667
31,445.5821
3,996.0000
6,439.0000
1,1990.0000
1,2021.0000
1,831.0000
15,635.1071
1,819.0000
2,1496.5000
2,1246.6667
3,973.6000
3,719.6667
2,829.3333
3,815.5000
8,819.4444
25,423.8776
2,1185.6667
30,557.4000
15,1016.0667
46,680.9583
3,617.5000
2,1062.0000
4,1070.8000
15,789.9130
2,1003.0000
3,910.5000
14,626.5238
16,777.4231
2,1201.5000
1,1190.0000
2,1063.5000
1,846.3333
1,1844.0000
1,1078.0000
1,3186.0000
1,2776.0000
1,2513.0000
27,554.6389
6,961.8333
30,828.5957
1,4199.0000
2,1159.2500
1,1525.0000
1,1117.0000
1,697.0000
1,841.0000
1,2301.0000
4,1003.0000
8,959.6250
1,1726.0000
1,967.5000
1,1232.0000
1,2375.0000
1,2561.0000
4,1092.1667
12,1040.5556
1,821.0000
1,1419.0000
6,1271.6667
5,816.8333
2,1090.0000
1,1860.5000
9,658.9231
5,436.1667
1,743.0000
1,2631.0000
1,723.0000
4,1651.5000
27,623.8125
9,3524.8889
1,1364.0000
1,973.0000
15,541.3333
2,1363.0000
1,2410.0000
9,1975.2222
2,1092.5000
1,1633.0000
8,870.0000
1,1542.0000
54,735.4933
2,2856.5000
