average
13907
15373
7916
8379
10347
12059
12328
16667
7886
17637
17871
21729
23452
24886
27274
37894
13731
18290
21067
21109
23873
24491
28463
33996
12106
13742
18438
19280
20425
22309
18638
24135
27938
41309
7402
17870
21376
24447
27221
28077
12270
15644
15816
18339
23929
27091
20117
22293
27733
28497
6770
10186
11975
14085
7701
14163
14641
18217
18454
18568
19905
10900
28527
31501
35841
12273
13702
16630
19246
27108
27858
28211
32635
33919
7515
14173
16265
16371
17586
23702
25044
29031
7517
15643
17563
18491
18632
20062
10646
21431
8651
15498
15631
18471
18931
19316
21547
13032
20106
27699
27941
38175
45201
13281
15107
22286
23240
26670
37254
41496
50000
15753
17829
25882
24104
24256
25015
26170
11449
15926
20040
20136
21236
11126
11686
19760
21999
23899
25066
11364
16161
17877
17066
21239
23988
24045
28102
32580
40265
46754
11508
14847
16927
23703
25274
36283
49384
11166
16518
16846
18393
18670
19205
19874
20668
21448
22523
22569
22750
23026
24305
24557
24579
27727
28063
29331
33954
34224
34940
42025
48994
51522
7827
10500
11850
12334
15070
15954
16348
17597
15987
9740
9855
12832
13232
13670
15083
16350
17230
17238
17248
18162
19338
20937
21085
22555
12201
15491
29143
38606
41348
42983
10598
13672
16687
16992
10491
17085
24264
11436
12655
11919
12160
14454
15122
16099
7720
9181
9383
10558
13252
17049
11148
13579
13719
26493
41538
9777
9808
13649
18138
12692
16246
19861
25111
27362
44815
7464
15056
16804
17152
19222
20420
20908
22863
27852
38246
11157
16941
18546
19586
6839
9012
9980
12241
12660
12968
13605
13924
15138
12872
15243
19190
22463
27417
12964
13080
13576
14925
17579
18383
20625
22594
24937
12050
16845
25298
30012
31940
8245
14684
15231
21456
7270
9780
13300
14819
9880
12951
14844
18511
8573
10687
11355
16034
15641
16440
7790
9976
15163
15831
21337
22755
23219
27833
12609
13613
15675
20968
22994
10702
16554
24202
13689
16563
17180
19613
20029
13017
14754
16118
23774
7754
9738
10050
12053
13536
15539
15655
16663
7231
11758
11832
15437
24818
25681
32450
19223
22515
22617
41940
42176
9689
11551
17335
19550
21086
21816
23764
26144
42375
43170
8855
11245
11444
12389
12485
13040
19544
8583
8906
9382
12637
13370
15088
9563
11084
14792
14849
15697
15971
15987
15992
19706
24136
10877
11609
16327
18149
21647
22849
23895
24773
26498
31470
37668
46518
12895
20997
21295
24034
26181
9505
9788
14771
14980
15835
11713
13444
13459
14894
15634
7271
9786
10273
12247
12375
12776
14180
15906
16478
17622
18657
23668
24924
26867
27626
39822
8676
11480
11611
12036
14822
15454
15506
18853
20768
23344
8733
10384
11938
12123
12213
14114
21730
25161
28107
39718
7313
9190
9488
14861
15034
16427
20997
21115
21419
23712
38139
43452
8495
8830
9483
12210
13874
15494
16230
16304
16421
16562
17369
17516
17809
19569
19924
20306
9755
15657
22275
6870
8465
11743
12023
12474
13828
16706
17113
22796
9602
15252
16656
17954
48296
66200
6434
9624
9926
12997
14506
15114
17938
19863
20836
22125
29160
31680
10453
15713
16550
19088
20409
23726
14385
34899
9711
10504
10666
12506
15010
17146
17618
20561
24037
31991
16294
12822
13255
13653
18247
7185
8147
11061
11534
15118
15455
18762
14051
15831
16303
18354
18739
21964
10348
10488
11682
14186
11378
12797
17981
24000
27137
27847
8464
10139
11058
11139
11164
13734
13820
14300
15745
15909
17025
18493
19248
27801
30909
38247
11196
12388
13720
17911
19407
20044
28745
33987
35471
10306
12388
13677
15620
19122
19763
8406
9425
10200
10929
12156
15025
16112
16119
18719
9241
9970
12044
13011
17259
8828
10456
13236
13876
20767
21610
29881
34155
9672
9917
12396
12769
21664
31723
14876
14988
19662
15376
30679
12788
14798
15365
15536
16349
16733
20325
22191
22879
33945
37019
12690
13853
14034
17856
21967
23596
8854
11270
12615
15377
17039
12837
15621
20582
22822
27138
12003
12852
12890
17742
18389
21821
7506
8568
11471
13233
13988
15281
27642
14776
16738
27518
7625
7804
8186
9596
12963
12965
13338
13592
14000
15786
16646
17266
10763
13051
18271
27313
10080
10569
16277
16495
19495
22154
23066
24988
26327
31730
32012
35167
36312
37655
10283
10748
13105
13266
16613
7798
11988
14244
14953
8481
12147
12706
13094
13400
18107
19316
19541
28810
8696
12182
17006
17911
18078
20789
23741
27844
34226
35434
9033
9817
11857
12052
13131
13463
13679
14517
14816
15207
15642
15818
16947
17173
17354
17579
17708
18233
18387
18392
19778
20322
22392
8734
9063
12063
12096
13255
13682
14706
16603
8084
8318
13436
14095
18947
19568
23378
9655
11216
13484
14927
14933
18290
9723
9840
10114
11570
11812
12581
19753
26919
27010
21383
23185
12479
13734
14207
16938
23354
39584
7897
9432
9613
10888
10916
11728
12195
12891
13436
15311
16496
17430
17741
18447
18618
19126
19834
20010
31426
7423
7624
12210
13530
16147
17328
17353
25813
8984
11172
12190
12208
12548
16432
8332
10329
10676
10834
12234
14365
15641
17705
10428
10549
11351
13500
13979
9977
10850
11805
14451
14706
15473
19572
20471
26610
27431
12401
17124
17164
17337
19827
22954
8504
9487
10086
10103
10147
12088
14834
15968
18543
19608
6928
7977
8359
10754
11809
12487
16735
18301
19155
7247
7751
8107
10136
11995
12077
8384
9314
9524
11579
12040
12959
12982
13298
13705
14460
7934
9673
9865
10802
11872
12012
12552
12931
14102
14458
14618
15343
17266
24767
25271
6532
6998
7193
7212
7255
7329
7961
8099
8654
8730
8836
9042
9225
9577
9735
10274
10614
15677
7141
8864
10834
10935
13450
14546
15610
16348
6473
7519
9280
11576
11819
13176
14365
15397
17120
11404
11414
18549
11754
14629
17100
18560
19350
20290
23052
8472
11267
12918
13401
13731
14969
15572
16341
21787
8806
12549
19655
19950
20565
25211
36107
11103
12939
13224
16063
19687
21349
9376
15945
22531
16585
28829
13989
16531
25664
26798
15875
32237
10789
15313
16599
16719
21172
24138
25186
26282
26820
9634
9964
17426
17566
11023
12238
9714
12845
18538
22381
24820
27759
30258
31572
39577
9378
16916
17069
10423
16212
18571
40352
10227
16314
16384
16539
16708
19213
20960
10152
13959
14991
15472
16616
19907
7122
8250
13092
14139
16340
16799
19138
19892
20162
21314
25442
42542
9954
15631
16649
8024
10601
12894
15040
15608
15973
15998
7994
13681
14313
15407
16786
17096
17550
18734
20467
23758
29385
30182
8684
10577
11182
11599
11624
11961
14951
15507
16703
12048
12837
26885
27198
8774
9609
10053
13238
16444
17648
6606
7999
8493
8761
11168
11523
12286
12689
12762
17270
11461
13017
15334
15832
19909
22937
22954
7437
8637
10393
12928
14434
16779
17290
18022
18083
18503
22480
22565
23187
26341
27190
33202
7469
7624
9385
12459
11783
13611
14546
14635
15333
16061
10933
16200
16570
17101
17428
17929
20045
20409
10358
17125
18462
9803
10926
11707
15493
12956
14097
43125
7019
8679
9803
10001
10776
11605
11644
12838
12936
13826
8105
8787
9621
9875
10358
10411
10771
12087
13666
17713
21843
9917
11342
13223
14516
15617
15768
16781
17303
17886
19323
22222
26812
29098
33062
10733
12043
14850
20296
8935
10030
10836
11178
11710
12001
12425
15280
16292
20261
7720
8938
13853
14453
14540
14672
14959
15603
18020
20250
20688
20754
27202
28644
7415
9296
11246
12715
13298
13558
14726
14810
15603
15897
16077
16248
16363
17461
17845
17891
18251
18445
19937
21615
22858
23389
26371
26413
28501
7623
9386
11285
11503
11703
12680
13084
7409
8461
10315
12456
13148
13663
14741
15478
6819
7543
9459
13148
13851
14738
15345
16691
17112
17520
18365
18958
8909
9612
10663
11624
12026
12162
12464
13169
13912
14490
14822
15143
15644
17506
17815
9571
15590
25101
8798
11461
11917
14640
15484
15895
17297
17735
8633
11194
12748
13431
14489
15086
16678
18026
18893
19416
25013
7740
8762
11377
11472
11473
12240
12582
13632
14335
14592
15561
16346
17379
18059
19476
22116
23345
27662
32534
33181
8576
11450
12292
13043
13595
15265
16936
17981
6976
8444
8460
10630
10884
13407
13999
14407
14887
8514
9583
9886
10707
10818
11744
12092
12122
12423
14138
8071
9672
10568
10573
10855
11446
11740
13720
14918
16218
16410
17308
6993
7202
7475
8247
8758
9338
11582
11810
13203
16268
16536
27484
30280
5662
6301
7356
8379
11167
11350
12879
14702
17559
12682
13489
16075
24299
24952
10767
11563
12245
9295
12092
13315
13491
17439
9249
11067
14865
15384
15414
15590
11769
12675
14031
16188
17855
9170
10038
8156
12037
12203
13028
16018
16755
17672
6613
10030
10170
14338
14476
14568
14756
15100
18975
20617
22666
24244
25661
30898
40178
42472
6462
8380
9010
12491
12745
12762
13424
16971
17034
17190
17216
19088
19123
14143
14694
17970
19080
19502
20912
21638
21898
28543
33563
40445
9193
11439
12023
13794
13894
15915
16750
14073
16257
16398
19193
8429
10153
10953
12813
14673
7436
8047
9342
10635
10911
13021
13068
14411
8539
11050
12153
12433
13516
15654
18659
7423
7452
8111
9377
9624
10663
10734
10880
10970
14855
7130
7637
7801
8305
8652
9250
9594
10094
10524
11296
11928
13283
13580
13813
13982
14097
12914
17362
20294
20777
32356
37836
9010
13765
8621
10650
10015
13298
13959
15220
16421
17570
19963
7231
9373
10352
12311
12661
14205
8250
8732
11829
13193
13452
14585
17718
10294
10961
13067
21487
24981
26435
26716
6255
7860
7900
8039
8236
8613
10596
10838
11199
12077
12445
13128
6771
6941
7300
7513
6900
7361
8830
9139
10027
10110
13870
14028
15326
15354
16051
9768
9916
10416
12853
14342
14722
15898
17446
18469
21015
22929
9459
9742
11121
12440
12521
15999
16958
17203
11687
12563
12756
22935
24165
6813
10265
10460
11662
14300
17705
17757
6361
7369
7874
9630
11846
12440
13899
14092
14911
15032
16179
16833
6787
6977
7807
10666
8321
8988
10949
11350
11726
11797
15857
16442
16684
17600
18758
18884
19224
31427
7825
8423
9183
9600
9608
9664
9776
10520
10668
10783
11187
11531
11878
11951
12198
12578
12891
13140
13340
14065
14101
14199
14450
14615
14639
14680
14748
14837
15017
15106
15143
15899
16055
16057
16590
16879
16983
17339
17503
17915
18184
18409
19019
19811
19954
21090
22392
22880
23397
23812
25228
27735
8160
8197
9081
9305
9736
9748
10172
10265
10587
10791
11885
12278
11250
11549
13690
22267
22581
25839
26946
27650
32121
7161
8787
9594
10146
11930
12227
13010
13527
14154
14892
15991
9648
15521
16354
20723
22873
25650
29094
6970
8233
10942
12193
12343
14592
15141
17114
18661
18991
21279
25287
26480
31796
34078
34182
38344
12790
16593
18687
25713
37385
9754
10098
10763
10765
11011
9414
9973
10271
11295
11842
11869
12178
13125
13938
14066
15833
10988
13425
14030
18085
7754
11634
15608
8733
11476
12083
13692
17305
18602
20437
28506
7037
7180
8676
9655
12416
12802
13877
16741
17607
19176
7674
7846
8846
9047
5827
7340
7412
10498
10836
10849
10954
11242
11439
11451
12406
12500
12663
13292
14072
14651
16168
16717
7336
7810
9182
9240
9306
9787
10753
10898
11050
11156
13041
6531
9661
11031
11556
12753
14188
14855
15190
16699
16754
7948
9649
14445
27807
36602
13861
16204
18548
23701
35409
7125
7977
9881
10185
10344
8108
8281
9553
10780
11176
13181
13839
13893
14049
16498
17027
17120
19034
6691
7714
8066
10283
10637
10706
10889
11127
11230
11267
12006
14963
15000
15558
17201
8348
9686
13144
15678
16759
22287
27707
28236
7919
9653
12295
12549
18318
9954
10419
11400
13243
13611
8230
9826
13381
16793
17316
17759
18077
19687
20586
24657
30113
33744
5846
6149
6395
6956
7013
7264
7653
8229
8443
8725
8792
9423
9648
9902
10024
5145
6111
6870
6890
7414
7416
7772
7776
7950
8606
8645
8715
9353
9419
9641
9784
10656
11284
11571
11697
11933
12050
12412
15736
42610
10906
14181
16853
7428
7651
9296
10268
10987
11918
14845
19813
26259
7374
8620
9085
9252
10045
10417
10609
10679
10902
10920
10951
10984
11021
11091
11971
12215
8414
9339
10878
10946
11208
12243
12993
13103
13266
13528
14850
14908
15164
15390
10729
12227
17527
18371
7272
7434
9072
10011
10114
10536
13066
13220
13226
14167
14536
14694
14749
16404
16950
19901
20078
27621
8450
10961
13540
14479
17888
8753
10823
13499
13578
17090
17384
21305
7702
9835
13063
13121
14067
14484
15269
17243
17824
12201
14352
16898
9459
11368
12142
13171
13203
13863
13961
14636
14741
15615
8530
13197
13718
14037
14651
7313
8714
8809
9614
11719
13270
6782
8219
9599
10327
10792
11626
12426
13305
15601
15888
15963
16028
17079
21144
7355
9406
10358
11358
13164
13917
14621
15317
17270
19129
19273
22256
22828
6712
10381
12232
12989
13274
13359
13952
14389
15503
10917
12370
12454
12757
14685
17909
18282
18864
18940
19028
22748
26878
27831
37976
5661
10820
10951
12457
12790
14666
16923
22785
13558
13631
13776
15722
17052
7192
8860
11908
12274
12647
16147
25304
30290
38289
16490
20423
26883
11984
12321
12542
12746
13169
7303
8717
9582
9705
11049
11302
11715
11733
11773
12441
14071
14605
14808
15272
15601
16923
17147
17167
17544
18204
19918
8103
8311
9459
13868
14303
14922
7540
8115
10499
13899
7255
14998
21488
28397
8257
8382
9312
10565
12195
14747
16625
8006
8235
8372
10159
10993
10995
11410
13089
14010
17272
17891
6663
7077
7526
7678
8943
9295
9635
9737
10261
10327
12370
12455
12511
12962
13127
13300
13437
13539
13694
14467
14638
14721
14827
15035
18135
8276
10249
14398
16286
21124
22084
22399
16501
5411
7780
11094
11486
12430
12769
13243
14802
15642
5468
7758
10912
11277
6895
11313
7192
13338
15811
15989
16764
20275
24115
11773
12371
11484
12969
15122
15483
19696
21991
33398
9018
9178
11162
12330
13875
17338
17522
19368
10628
16768
16773
9071
10212
13366
14587
16389
18284
32794
7699
8613
8623
9149
9982
10052
10654
11003
11375
11421
8912
10701
13638
15915
18813
9052
13488
16777
18004
14702
15562
15671
19265
29052
35906
7570
11245
10884
14183
17860
35722
7104
10866
11270
15604
16547
18243
21511
22160
22831
22970
27627
39844
7998
8082
11107
12189
12599
12625
12916
13366
14268
14280
14365
15381
16092
7204
7625
7796
