comps,compAVG
1,14018.0000
1,16558.0000
1,27566.0000
4,7612.8000
1,21857.0000
4,9361.0000
4,2337.2000
1,14391.0000
2,22780.0000
1,34513.0000
1,29078.0000
2,9860.0000
1,63100.0000
1,12995.0000
15,4260.0667
3,12679.6667
1,2217.0000
4,13227.7500
1,13006.0000
5,2390.0000
3,13192.6667
1,16669.0000
1,15858.0000
1,17740.0000
1,12156.0000
1,20475.0000
1,5818.0000
1,17435.0000
1,19556.0000
3,15812.6667
1,22116.0000
3,18704.0000
1,10381.0000
4,3058.0000
5,7257.2500
1,15285.0000
1,27412.0000
1,17005.0000
1,35677.0000
2,18596.5000
1,9394.0000
1,10319.0000
2,10905.0000
1,23783.0000
2,20464.5000
1,14032.0000
1,11567.0000
2,4017.0000
1,10730.0000
1,11678.0000
2,11158.0000
8,8122.1000
1,10716.0000
5,13058.6000
2,14755.5000
1,18837.0000
4,4295.8333
2,4662.5000
8,11173.4167
2,3087.5000
1,5913.0000
2,10097.5000
1,26238.0000
1,27410.0000
1,19128.0000
2,7359.6667
3,3065.0000
2,12895.5000
1,20425.0000
1,30715.0000
1,5607.0000
1,53568.0000
2,17642.0000
1,18453.0000
2,16863.0000
1,16240.0000
1,14020.0000
2,13505.0000
4,10442.0000
4,4935.2000
1,6954.5000
1,12630.0000
1,10825.0000
1,7971.0000
2,24051.5000
2,25042.0000
6,2364.0000
1,4833.0000
1,12793.0000
1,10435.0000
1,35683.0000
1,31429.0000
1,10867.0000
1,8953.0000
1,6134.0000
1,14031.0000
1,28198.0000
1,8888.0000
1,24452.0000
6,6182.0000
1,25265.0000
1,2436.0000
1,15366.0000
1,9236.0000
4,5851.7500
1,7582.0000
1,25541.0000
3,4659.6667
1,14205.0000
2,13030.5000
2,11067.5000
2,12224.0000
1,40361.0000
2,4835.5000
4,13311.0000
4,14007.2500
1,10819.0000
1,2842.0000
1,12576.0000
4,3930.2500
1,28836.0000
1,11341.0000
1,8639.0000
2,13808.0000
1,14363.0000
1,30492.0000
1,13672.0000
1,10481.0000
2,13808.6667
1,11120.0000
3,3211.0000
3,11904.6667
1,8451.0000
1,34027.0000
1,11201.0000
3,10436.6667
1,9544.0000
1,27220.0000
1,28981.0000
2,19216.5000
2,13840.0000
3,15603.0000
2,16206.0000
1,28852.0000
3,3193.0000
1,16059.0000
1,14586.0000
1,5392.0000
2,16909.6667
2,25269.5000
6,22091.5000
1,6216.0000
1,12184.0000
1,16503.0000
4,13346.5000
1,14571.0000
1,18522.0000
1,6370.0000
23,4616.2258
1,8433.0000
1,14090.0000
1,22606.0000
10,6961.2000
1,11286.0000
1,26474.0000
5,12203.0000
1,22528.0000
10,2587.5833
1,7937.0000
2,6859.5000
2,22215.5000
1,19926.0000
1,12110.0000
1,39234.0000
2,18306.0000
1,12343.0000
1,22128.0000
1,23851.0000
1,13315.0000
1,11778.0000
2,6772.5000
5,11556.2000
1,19379.0000
1,21750.0000
1,11371.0000
1,20569.0000
1,12520.0000
1,25931.0000
3,15537.6667
1,19286.0000
2,15783.0000
1,9034.0000
1,6276.0000
19,6208.8621
1,24118.0000
1,56144.0000
1,14835.0000
3,40422.3333
1,17612.0000
1,15128.0000
1,17956.0000
1,26250.0000
2,10178.0000
1,16871.0000
1,8013.0000
1,10963.0000
1,19034.0000
3,3708.7500
1,14156.0000
1,9490.0000
3,9817.2500
1,3770.0000
1,18129.0000
1,33695.0000
3,4154.2500
7,2637.3333
1,21619.0000
1,5031.0000
2,2869.0000
1,18041.0000
1,28506.0000
2,12015.5000
1,23790.0000
1,28377.0000
4,3491.1667
1,14189.0000
1,21601.0000
1,28848.0000
1,16535.0000
1,3996.0000
9,3351.0000
1,2674.0000
1,19023.0000
1,15791.0000
1,23328.0000
1,18455.0000
1,16642.0000
1,22086.0000
1,17069.0000
1,9769.0000
1,2901.0000
1,9622.0000
1,11232.0000
1,14796.0000
1,7151.0000
1,42039.0000
1,26594.0000
1,13006.0000
1,13575.0000
1,9774.0000
3,5256.5000
3,6308.0000
10,3121.2500
1,16771.0000
1,29052.0000
2,11624.0000
2,3137.5000
1,16846.0000
1,16075.0000
1,12887.0000
1,14872.0000
1,13146.0000
1,11711.0000
3,12853.6667
1,38996.0000
1,10200.0000
2,10385.0000
1,6800.0000
1,18852.0000
1,30045.0000
1,37525.0000
16,2621.9048
1,22168.0000
1,12393.0000
1,18829.0000
23,8047.2963
3,8518.3333
2,9939.0000
3,6200.0000
1,10261.0000
2,10743.0000
1,15902.0000
2,17502.5000
6,9089.0000
1,11100.0000
1,6984.0000
2,24617.5000
1,7677.0000
3,3260.0000
1,23685.0000
3,5668.2500
6,12324.7143
1,13952.0000
1,19127.0000
4,6151.5000
2,2694.0000
3,4473.3333
2,16850.5000
1,11638.0000
9,3344.3333
2,16163.6667
2,13321.5000
1,5099.0000
2,9485.0000
10,2552.6154
1,13339.0000
2,11570.0000
1,7111.0000
1,16373.0000
2,12958.0000
1,7604.0000
4,18746.5000
1,13631.0000
2,9785.0000
1,9356.0000
1,10482.0000
1,13030.0000
1,37563.0000
1,21131.0000
1,6860.5000
1,15541.0000
1,16956.0000
1,17194.0000
1,11814.0000
1,2185.0000
1,17141.0000
2,10526.0000
1,34341.0000
1,7311.0000
1,21291.0000
1,16049.0000
1,13330.0000
1,14432.0000
1,13643.0000
1,30398.0000
1,26363.0000
2,9954.0000
1,16822.0000
1,15212.0000
1,9889.0000
1,11974.0000
2,3009.0000
1,13464.0000
1,13465.0000
1,4403.0000
2,9643.0000
1,25228.0000
1,16712.0000
2,8042.5000
1,11813.0000
1,15165.0000
